"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"4695718",1996,11,24,7,1336,1250,1915,1828,"DL",476,"N102DA",219,218,196,47,46,"SEA","DFW",1660,12,11,0,NA,0,NA,NA,NA,NA,NA
"4695719",1996,11,25,1,1254,1250,1834,1828,"DL",476,"N107DL",220,218,195,6,4,"SEA","DFW",1660,7,18,0,NA,0,NA,NA,NA,NA,NA
"4695720",1996,11,26,2,1433,1250,2003,1828,"DL",476,"N103DA",210,218,191,95,103,"SEA","DFW",1660,9,10,0,NA,0,NA,NA,NA,NA,NA
"4695721",1996,11,27,3,1307,1250,1841,1828,"DL",476,"N112DL",214,218,196,13,17,"SEA","DFW",1660,5,13,0,NA,0,NA,NA,NA,NA,NA
"4695722",1996,11,28,4,1249,1250,1827,1828,"DL",476,"N115DA",218,218,199,-1,-1,"SEA","DFW",1660,4,15,0,NA,0,NA,NA,NA,NA,NA
"4695723",1996,11,30,6,1325,1250,1857,1828,"DL",476,"N110DL",212,218,190,29,35,"SEA","DFW",1660,9,13,0,NA,0,NA,NA,NA,NA,NA
"4695724",1996,11,1,5,39,45,616,624,"DL",546,"N625DL",217,219,203,-8,-6,"SEA","DFW",1660,6,8,0,NA,0,NA,NA,NA,NA,NA
"4695725",1996,11,2,6,39,45,606,624,"DL",546,"N670DN",207,219,193,-18,-6,"SEA","DFW",1660,6,8,0,NA,0,NA,NA,NA,NA,NA
"4695726",1996,11,3,7,41,45,612,624,"DL",546,"N614DL",211,219,195,-12,-4,"SEA","DFW",1660,6,10,0,NA,0,NA,NA,NA,NA,NA
"4695727",1996,11,4,1,44,45,604,624,"DL",546,"N606DL",200,219,185,-20,-1,"SEA","DFW",1660,5,10,0,NA,0,NA,NA,NA,NA,NA
"4695728",1996,11,5,2,38,45,556,624,"DL",546,"N666DN",198,219,185,-28,-7,"SEA","DFW",1660,5,8,0,NA,0,NA,NA,NA,NA,NA
"4695729",1996,11,6,3,42,45,601,624,"DL",546,"N604DL",199,219,187,-23,-3,"SEA","DFW",1660,4,8,0,NA,0,NA,NA,NA,NA,NA
"4695730",1996,11,7,4,41,45,552,624,"DL",546,"N641DL",191,219,175,-32,-4,"SEA","DFW",1660,6,10,0,NA,0,NA,NA,NA,NA,NA
"4695731",1996,11,8,5,39,45,558,624,"DL",546,"N674DL",199,219,184,-26,-6,"SEA","DFW",1660,6,9,0,NA,0,NA,NA,NA,NA,NA
"4695732",1996,11,9,6,39,45,559,624,"DL",546,"N611DL",200,219,182,-25,-6,"SEA","DFW",1660,6,12,0,NA,0,NA,NA,NA,NA,NA
"4695733",1996,11,10,7,40,45,602,624,"DL",546,"N658DL",202,219,188,-22,-5,"SEA","DFW",1660,5,9,0,NA,0,NA,NA,NA,NA,NA
"4695734",1996,11,11,1,42,45,623,624,"DL",546,"N636DL",221,219,197,-1,-3,"SEA","DFW",1660,4,20,0,NA,0,NA,NA,NA,NA,NA
"4695735",1996,11,12,2,41,45,601,624,"DL",546,"N638DL",200,219,188,-23,-4,"SEA","DFW",1660,4,8,0,NA,0,NA,NA,NA,NA,NA
"4695736",1996,11,13,3,42,45,611,624,"DL",546,"N627DL",209,219,195,-13,-3,"SEA","DFW",1660,5,9,0,NA,0,NA,NA,NA,NA,NA
"4695737",1996,11,14,4,41,45,607,624,"DL",546,"N649DL",206,219,192,-17,-4,"SEA","DFW",1660,5,9,0,NA,0,NA,NA,NA,NA,NA
"4695738",1996,11,15,5,43,45,607,624,"DL",546,"N622DL",204,219,192,-17,-2,"SEA","DFW",1660,5,7,0,NA,0,NA,NA,NA,NA,NA
"4695739",1996,11,16,6,39,45,612,624,"DL",546,"N640DL",213,219,196,-12,-6,"SEA","DFW",1660,5,12,0,NA,0,NA,NA,NA,NA,NA
"4695740",1996,11,17,7,46,45,558,624,"DL",546,"N678DL",192,219,176,-26,1,"SEA","DFW",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"4695741",1996,11,18,1,46,45,618,624,"DL",546,"N665DN",212,219,159,-6,1,"SEA","DFW",1660,6,47,0,NA,0,NA,NA,NA,NA,NA
"4695742",1996,11,19,2,45,45,604,624,"DL",546,"N643DL",199,219,183,-20,0,"SEA","DFW",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"4695743",1996,11,20,3,53,45,618,624,"DL",546,"N676DL",205,219,186,-6,8,"SEA","DFW",1660,6,13,0,NA,0,NA,NA,NA,NA,NA
"4695744",1996,11,21,4,45,45,606,624,"DL",546,"N671DN",201,219,186,-18,0,"SEA","DFW",1660,5,10,0,NA,0,NA,NA,NA,NA,NA
"4695745",1996,11,22,5,NA,45,NA,624,"DL",546,"N680DA",NA,219,NA,NA,NA,"SEA","DFW",1660,0,0,1,NA,0,NA,NA,NA,NA,NA
"4695746",1996,11,23,6,46,45,616,624,"DL",546,"N633DL",210,219,195,-8,1,"SEA","DFW",1660,6,9,0,NA,0,NA,NA,NA,NA,NA
"4695747",1996,11,24,7,51,45,614,624,"DL",546,"N637DL",203,219,190,-10,6,"SEA","DFW",1660,4,9,0,NA,0,NA,NA,NA,NA,NA
"4695748",1996,11,25,1,45,45,617,624,"DL",546,"N613DL",212,219,188,-7,0,"SEA","DFW",1660,9,15,0,NA,0,NA,NA,NA,NA,NA
"4695749",1996,11,26,2,46,45,610,624,"DL",546,"N610DL",204,219,189,-14,1,"SEA","DFW",1660,5,10,0,NA,0,NA,NA,NA,NA,NA
"4695750",1996,11,27,3,46,45,617,624,"DL",546,"N638DL",211,219,193,-7,1,"SEA","DFW",1660,7,11,0,NA,0,NA,NA,NA,NA,NA
"4695751",1996,11,28,4,48,45,619,624,"DL",546,"N609DL",211,219,194,-5,3,"SEA","DFW",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"4695752",1996,11,29,5,39,45,611,624,"DL",546,"N601DL",212,219,196,-13,-6,"SEA","DFW",1660,7,9,0,NA,0,NA,NA,NA,NA,NA
"4695753",1996,11,30,6,41,45,617,624,"DL",546,"N658DL",216,219,198,-7,-4,"SEA","DFW",1660,8,10,0,NA,0,NA,NA,NA,NA,NA
"4695754",1996,11,1,5,650,645,1247,1224,"DL",614,"N675DL",237,219,218,23,5,"SEA","DFW",1660,6,13,0,NA,0,NA,NA,NA,NA,NA
"4695755",1996,11,2,6,837,645,1455,1224,"DL",614,"N607DL",258,219,203,151,112,"SEA","DFW",1660,12,43,0,NA,0,NA,NA,NA,NA,NA
"4695756",1996,11,3,7,645,645,1218,1224,"DL",614,"N601DL",213,219,194,-6,0,"SEA","DFW",1660,8,11,0,NA,0,NA,NA,NA,NA,NA
"4695757",1996,11,4,1,641,645,1204,1224,"DL",614,"N618DL",203,219,185,-20,-4,"SEA","DFW",1660,8,10,0,NA,0,NA,NA,NA,NA,NA
"4695758",1996,11,5,2,645,645,1214,1224,"DL",614,"N678DL",209,219,188,-10,0,"SEA","DFW",1660,8,13,0,NA,0,NA,NA,NA,NA,NA
"4695759",1996,11,6,3,645,645,1226,1224,"DL",614,"N603DL",221,219,187,2,0,"SEA","DFW",1660,10,24,0,NA,0,NA,NA,NA,NA,NA
"4695760",1996,11,7,4,645,645,1215,1224,"DL",614,"N650DL",210,219,180,-9,0,"SEA","DFW",1660,16,14,0,NA,0,NA,NA,NA,NA,NA
"4695761",1996,11,8,5,645,645,1218,1224,"DL",614,"N615DL",213,219,194,-6,0,"SEA","DFW",1660,6,13,0,NA,0,NA,NA,NA,NA,NA
"4695762",1996,11,9,6,649,645,1303,1224,"DL",614,"N671DN",254,219,188,39,4,"SEA","DFW",1660,8,58,0,NA,0,NA,NA,NA,NA,NA
"4695763",1996,11,10,7,659,645,1232,1224,"DL",614,"N642DL",213,219,192,8,14,"SEA","DFW",1660,5,16,0,NA,0,NA,NA,NA,NA,NA
"4695764",1996,11,11,1,644,645,1224,1224,"DL",614,"N681DA",220,219,194,0,-1,"SEA","DFW",1660,9,17,0,NA,0,NA,NA,NA,NA,NA
"4695765",1996,11,12,2,643,645,1216,1224,"DL",614,"N621DL",213,219,188,-8,-2,"SEA","DFW",1660,12,13,0,NA,0,NA,NA,NA,NA,NA
"4695766",1996,11,13,3,646,645,1217,1224,"DL",614,"N604DL",211,219,191,-7,1,"SEA","DFW",1660,11,9,0,NA,0,NA,NA,NA,NA,NA
"4695767",1996,11,14,4,644,645,1213,1224,"DL",614,"N629DL",209,219,193,-11,-1,"SEA","DFW",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"4695768",1996,11,15,5,646,645,1225,1224,"DL",614,"N675DL",219,219,197,1,1,"SEA","DFW",1660,9,13,0,NA,0,NA,NA,NA,NA,NA
"4695769",1996,11,16,6,645,645,1222,1224,"DL",614,"N605DL",217,219,196,-2,0,"SEA","DFW",1660,8,13,0,NA,0,NA,NA,NA,NA,NA
"4695770",1996,11,17,7,644,645,1207,1224,"DL",614,"N612DL",203,219,189,-17,-1,"SEA","DFW",1660,4,10,0,NA,0,NA,NA,NA,NA,NA
"4695771",1996,11,18,1,704,645,1220,1224,"DL",614,"N601DL",196,219,169,-4,19,"SEA","DFW",1660,6,21,0,NA,0,NA,NA,NA,NA,NA
"4695772",1996,11,19,2,NA,645,NA,1224,"DL",614,"N676DL",NA,219,NA,NA,NA,"SEA","DFW",1660,0,0,1,NA,0,NA,NA,NA,NA,NA
"4695773",1996,11,20,3,645,645,1209,1224,"DL",614,"N653DL",204,219,188,-15,0,"SEA","DFW",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"4695774",1996,11,21,4,649,645,1226,1224,"DL",614,"N661DN",217,219,195,2,4,"SEA","DFW",1660,8,14,0,NA,0,NA,NA,NA,NA,NA
"4695775",1996,11,22,5,651,645,1226,1224,"DL",614,"N657DL",215,219,201,2,6,"SEA","DFW",1660,7,7,0,NA,0,NA,NA,NA,NA,NA
"4695776",1996,11,23,6,646,645,1241,1224,"DL",614,"N641DL",235,219,214,17,1,"SEA","DFW",1660,7,14,0,NA,0,NA,NA,NA,NA,NA
"4695777",1996,11,24,7,646,645,1232,1224,"DL",614,"N654DL",226,219,204,8,1,"SEA","DFW",1660,9,13,0,NA,0,NA,NA,NA,NA,NA
"4695778",1996,11,25,1,651,645,1228,1224,"DL",614,"N604DL",217,219,193,4,6,"SEA","DFW",1660,11,13,0,NA,0,NA,NA,NA,NA,NA
"4695779",1996,11,26,2,642,645,1221,1224,"DL",614,"N634DL",219,219,192,-3,-3,"SEA","DFW",1660,11,16,0,NA,0,NA,NA,NA,NA,NA
"4695780",1996,11,27,3,646,645,1226,1224,"DL",614,"N617DL",220,219,198,2,1,"SEA","DFW",1660,6,16,0,NA,0,NA,NA,NA,NA,NA
"4695781",1996,11,28,4,654,645,1226,1224,"DL",614,"N636DL",212,219,198,2,9,"SEA","DFW",1660,4,10,0,NA,0,NA,NA,NA,NA,NA
"4695782",1996,11,29,5,644,645,1212,1224,"DL",614,"N684DA",208,219,190,-12,-1,"SEA","DFW",1660,7,11,0,NA,0,NA,NA,NA,NA,NA
"4695783",1996,11,30,6,644,645,1217,1224,"DL",614,"N608DA",213,219,194,-7,-1,"SEA","DFW",1660,7,12,0,NA,0,NA,NA,NA,NA,NA
"4945097",1996,12,1,7,1600,0,1837,0,"AA",301,"N560AA",277,265,238,15,3,"DFW","SEA",1660,7,32,0,NA,0,NA,NA,NA,NA,NA
"4945098",1996,12,2,1,1600,0,1832,0,"AA",301,"N512AA",272,265,242,10,3,"DFW","SEA",1660,4,26,0,NA,0,NA,NA,NA,NA,NA
"4945099",1996,12,3,2,1559,0,1831,0,"AA",301,"N505AA",272,265,242,9,2,"DFW","SEA",1660,5,25,0,NA,0,NA,NA,NA,NA,NA
"4945100",1996,12,4,3,1603,0,1836,0,"AA",301,"N473AA",273,265,245,14,6,"DFW","SEA",1660,4,24,0,NA,0,NA,NA,NA,NA,NA
"4945101",1996,12,5,4,1559,0,1828,0,"AA",301,"N558AA",269,265,248,6,2,"DFW","SEA",1660,5,16,0,NA,0,NA,NA,NA,NA,NA
"4945102",1996,12,6,5,1552,0,1839,0,"AA",301,"N524AA",287,265,261,17,-5,"DFW","SEA",1660,5,21,0,NA,0,NA,NA,NA,NA,NA
"4945103",1996,12,7,6,1557,0,1841,0,"AA",301,"N546AA",284,265,260,19,0,"DFW","SEA",1660,5,19,0,NA,0,NA,NA,NA,NA,NA
"4945104",1996,12,8,7,1557,0,1821,0,"AA",301,"N546AA",264,265,239,-1,0,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"4945105",1996,12,9,1,1558,0,1815,0,"AA",301,"N477AA",257,265,218,-7,1,"DFW","SEA",1660,7,32,0,NA,0,NA,NA,NA,NA,NA
"4945106",1996,12,10,2,1558,0,1828,0,"AA",301,"N487AA",270,265,236,6,1,"DFW","SEA",1660,6,28,0,NA,0,NA,NA,NA,NA,NA
"4945107",1996,12,11,3,1559,0,1821,0,"AA",301,"N465AA",262,265,245,-1,2,"DFW","SEA",1660,3,14,0,NA,0,NA,NA,NA,NA,NA
"4945108",1996,12,12,4,1602,0,1839,0,"AA",301,"N547AA",277,265,248,17,5,"DFW","SEA",1660,8,21,0,NA,0,NA,NA,NA,NA,NA
"4945109",1996,12,13,5,1611,0,1844,0,"AA",301,"N216AA",273,265,243,22,14,"DFW","SEA",1660,5,25,0,NA,0,NA,NA,NA,NA,NA
"4945110",1996,12,1,7,1106,0,1323,0,"AA",395,"N580AA",257,261,236,13,17,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"4945111",1996,12,2,1,1050,0,1338,0,"AA",395,"N203AA",288,261,253,28,1,"DFW","SEA",1660,6,29,0,NA,0,NA,NA,NA,NA,NA
"4945112",1996,12,3,2,1105,0,1330,0,"AA",395,"N420AA",265,261,240,20,16,"DFW","SEA",1660,3,22,0,NA,0,NA,NA,NA,NA,NA
"4945113",1996,12,4,3,1045,0,1310,0,"AA",395,"N532AA",265,261,235,0,-4,"DFW","SEA",1660,8,22,0,NA,0,NA,NA,NA,NA,NA
"4945114",1996,12,5,4,1057,0,1325,0,"AA",395,"N448AA",268,261,245,15,8,"DFW","SEA",1660,3,20,0,NA,0,NA,NA,NA,NA,NA
"4945115",1996,12,6,5,1049,0,1331,0,"AA",395,"N455AA",282,261,257,21,0,"DFW","SEA",1660,3,22,0,NA,0,NA,NA,NA,NA,NA
"4945116",1996,12,7,6,1051,0,1344,0,"AA",395,"N259AA",293,261,274,34,2,"DFW","SEA",1660,3,16,0,NA,0,NA,NA,NA,NA,NA
"4945117",1996,12,8,7,1048,0,1303,0,"AA",395,"N455AA",255,261,240,-7,-1,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"4945118",1996,12,9,1,1048,0,1255,0,"AA",395,"N456AA",247,261,224,-15,-1,"DFW","SEA",1660,3,20,0,NA,0,NA,NA,NA,NA,NA
"4945119",1996,12,10,2,1049,0,1318,0,"AA",395,"N560AA",269,261,236,8,0,"DFW","SEA",1660,4,29,0,NA,0,NA,NA,NA,NA,NA
"4945120",1996,12,11,3,1057,0,1338,0,"AA",395,"N288AA",281,261,252,28,8,"DFW","SEA",1660,2,27,0,NA,0,NA,NA,NA,NA,NA
"4945121",1996,12,12,4,1049,0,1329,0,"AA",395,"N225AA",280,261,257,19,0,"DFW","SEA",1660,4,19,0,NA,0,NA,NA,NA,NA,NA
"4945122",1996,12,13,5,1049,0,1305,0,"AA",395,"N538AA",256,261,236,-5,0,"DFW","SEA",1660,4,16,0,NA,0,NA,NA,NA,NA,NA
"4945123",1996,12,14,6,1049,0,1315,0,"AA",395,"N446AA",266,262,241,3,-1,"DFW","SEA",1660,6,19,0,NA,0,NA,NA,NA,NA,NA
"4945124",1996,12,15,7,1049,0,1312,0,"AA",395,"N271AA",263,262,245,0,-1,"DFW","SEA",1660,6,12,0,NA,0,NA,NA,NA,NA,NA
"4945125",1996,12,16,1,1334,0,1612,0,"AA",395,"N443AA",278,262,266,180,164,"DFW","SEA",1660,3,9,0,NA,0,NA,NA,NA,NA,NA
"4945126",1996,12,17,2,1054,0,1322,0,"AA",395,"N558AA",268,262,236,10,4,"DFW","SEA",1660,5,27,0,NA,0,NA,NA,NA,NA,NA
"4945127",1996,12,18,3,1057,1050,1336,1312,"AA",395,"N514AA",279,262,250,24,7,"DFW","SEA",1660,3,26,0,NA,0,NA,NA,NA,NA,NA
"4945128",1996,12,19,4,1122,1050,1346,1312,"AA",395,"N520AA",264,262,239,34,32,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"4945129",1996,12,20,5,1059,1050,1331,1312,"AA",395,"N459AA",272,262,251,19,9,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"4945130",1996,12,21,6,1113,1050,1343,1312,"AA",395,"N214AA",270,262,247,31,23,"DFW","SEA",1660,6,17,0,NA,0,NA,NA,NA,NA,NA
"4945131",1996,12,22,7,1102,1050,1327,1312,"AA",395,"N404AA",265,262,233,15,12,"DFW","SEA",1660,3,29,0,NA,0,NA,NA,NA,NA,NA
"4945132",1996,12,23,1,1051,1050,1351,1312,"AA",395,"N557AA",300,262,285,39,1,"DFW","SEA",1660,4,11,0,NA,0,NA,NA,NA,NA,NA
"4945133",1996,12,24,2,1059,1050,1336,1312,"AA",395,"N434AA",277,262,257,24,9,"DFW","SEA",1660,4,16,0,NA,0,NA,NA,NA,NA,NA
"4945134",1996,12,25,3,1053,1050,1316,1312,"AA",395,"N228AA",263,262,236,4,3,"DFW","SEA",1660,5,22,0,NA,0,NA,NA,NA,NA,NA
"4945135",1996,12,26,4,1052,1050,1314,1312,"AA",395,"N591AA",262,262,237,2,2,"DFW","SEA",1660,10,15,0,NA,0,NA,NA,NA,NA,NA
"4945136",1996,12,27,5,NA,1050,NA,1312,"AA",395,"UNKNOW",NA,262,NA,NA,NA,"DFW","SEA",1660,0,0,1,NA,0,NA,NA,NA,NA,NA
"4945137",1996,12,28,6,1116,1050,NA,1312,"AA",395,"N227AA",NA,262,NA,NA,26,"DFW","SEA",1660,0,19,0,NA,1,NA,NA,NA,NA,NA
"4945138",1996,12,29,7,1110,1050,NA,1312,"AA",395,"N404AA",NA,262,NA,NA,20,"DFW","SEA",1660,0,28,0,NA,1,NA,NA,NA,NA,NA
"4945139",1996,12,30,1,1208,1050,1414,1312,"AA",395,"N440AA",246,262,230,62,78,"DFW","SEA",1660,3,13,0,NA,0,NA,NA,NA,NA,NA
"4945140",1996,12,31,2,1218,1050,1450,1312,"AA",395,"N448AA",272,262,234,98,88,"DFW","SEA",1660,6,32,0,NA,0,NA,NA,NA,NA,NA
"4945141",1996,12,1,7,2209,0,42,0,"AA",425,"N449AA",273,259,243,18,4,"DFW","SEA",1660,4,26,0,NA,0,NA,NA,NA,NA,NA
"4945142",1996,12,2,1,2214,0,43,0,"AA",425,"N471AA",269,259,242,19,9,"DFW","SEA",1660,6,21,0,NA,0,NA,NA,NA,NA,NA
"4945143",1996,12,3,2,2205,0,29,0,"AA",425,"N415AA",264,259,236,5,0,"DFW","SEA",1660,7,21,0,NA,0,NA,NA,NA,NA,NA
"4945144",1996,12,4,3,2211,0,44,0,"AA",425,"N546AA",273,259,248,20,6,"DFW","SEA",1660,5,20,0,NA,0,NA,NA,NA,NA,NA
"4945145",1996,12,5,4,2218,0,47,0,"AA",425,"N545AA",269,259,249,23,13,"DFW","SEA",1660,5,15,0,NA,0,NA,NA,NA,NA,NA
"4945146",1996,12,6,5,2203,0,105,0,"AA",425,"N403AA",302,259,277,41,-2,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"4945147",1996,12,7,6,2227,0,53,0,"AA",425,"N511AA",266,259,248,29,22,"DFW","SEA",1660,7,11,0,NA,0,NA,NA,NA,NA,NA
"4945148",1996,12,8,7,2208,0,22,0,"AA",425,"N476AA",254,259,230,-2,3,"DFW","SEA",1660,4,20,0,NA,0,NA,NA,NA,NA,NA
"4945149",1996,12,9,1,2157,0,2358,0,"AA",425,"N581AA",241,259,224,-26,-8,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"4945150",1996,12,10,2,2254,0,109,0,"AA",425,"N535AA",255,259,236,45,49,"DFW","SEA",1660,9,10,0,NA,0,NA,NA,NA,NA,NA
"4945151",1996,12,11,3,2207,0,46,0,"AA",425,"N245AA",279,259,260,22,2,"DFW","SEA",1660,5,14,0,NA,0,NA,NA,NA,NA,NA
"4945152",1996,12,12,4,2208,0,43,0,"AA",425,"N244AA",275,259,250,19,3,"DFW","SEA",1660,6,19,0,NA,0,NA,NA,NA,NA,NA
"4945153",1996,12,13,5,2203,0,16,0,"AA",425,"N467AA",253,259,237,-8,-2,"DFW","SEA",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"4945154",1996,12,14,6,2216,0,35,0,"AA",425,"N420AA",259,270,240,2,13,"DFW","SEA",1660,4,15,0,NA,0,NA,NA,NA,NA,NA
"4945155",1996,12,15,7,2203,0,42,0,"AA",425,"N490AA",279,270,255,9,0,"DFW","SEA",1660,3,21,0,NA,0,NA,NA,NA,NA,NA
"4945156",1996,12,16,1,2225,0,35,0,"AA",425,"N468AA",250,270,241,2,22,"DFW","SEA",1660,2,7,0,NA,0,NA,NA,NA,NA,NA
"4945157",1996,12,17,2,2231,0,55,0,"AA",425,"N590AA",264,270,247,22,28,"DFW","SEA",1660,7,10,0,NA,0,NA,NA,NA,NA,NA
"4945158",1996,12,18,3,2233,2203,137,33,"AA",425,"N587AA",304,270,254,64,30,"DFW","SEA",1660,6,44,0,NA,0,NA,NA,NA,NA,NA
"4945159",1996,12,19,4,2331,2203,153,33,"AA",425,"N201AA",262,270,239,80,88,"DFW","SEA",1660,5,18,0,NA,0,NA,NA,NA,NA,NA
"4945160",1996,12,20,5,2210,2203,43,33,"AA",425,"N259AA",273,270,246,10,7,"DFW","SEA",1660,5,22,0,NA,0,NA,NA,NA,NA,NA
"4945161",1996,12,21,6,2250,2203,108,33,"AA",425,"N278AA",258,270,239,35,47,"DFW","SEA",1660,5,14,0,NA,0,NA,NA,NA,NA,NA
"4945162",1996,12,22,7,2213,2203,37,33,"AA",425,"N415AA",264,270,242,4,10,"DFW","SEA",1660,5,17,0,NA,0,NA,NA,NA,NA,NA
"4945163",1996,12,23,1,2235,2203,NA,33,"AA",425,"N537AA",NA,270,NA,NA,32,"DFW","SEA",1660,0,17,0,NA,1,NA,NA,NA,NA,NA
"4945164",1996,12,24,2,2203,2203,40,33,"AA",425,"N472AA",277,270,238,7,0,"DFW","SEA",1660,5,34,0,NA,0,NA,NA,NA,NA,NA
"4945165",1996,12,25,3,2202,2203,34,33,"AA",425,"N205AA",272,270,254,1,-1,"DFW","SEA",1660,5,13,0,NA,0,NA,NA,NA,NA,NA
"4945166",1996,12,26,4,2202,2203,17,33,"AA",425,"N427AA",255,270,224,-16,-1,"DFW","SEA",1660,7,24,0,NA,0,NA,NA,NA,NA,NA
"4945167",1996,12,27,5,2215,2203,42,33,"AA",425,"N446AA",267,270,235,9,12,"DFW","SEA",1660,7,25,0,NA,0,NA,NA,NA,NA,NA
"4945168",1996,12,28,6,NA,2203,NA,33,"AA",425,"UNKNOW",NA,270,NA,NA,NA,"DFW","SEA",1660,0,0,1,NA,0,NA,NA,NA,NA,NA
"4945169",1996,12,29,7,2227,2203,37,33,"AA",425,"N276AA",250,270,228,4,24,"DFW","SEA",1660,7,15,0,NA,0,NA,NA,NA,NA,NA
"4945170",1996,12,30,1,21,2203,238,33,"AA",425,"N224AA",257,270,229,125,138,"DFW","SEA",1660,8,20,0,NA,0,NA,NA,NA,NA,NA
"4945171",1996,12,31,2,2257,2203,103,33,"AA",425,"N288AA",246,270,230,30,54,"DFW","SEA",1660,4,12,0,NA,0,NA,NA,NA,NA,NA
"4945172",1996,12,1,7,1902,0,2138,0,"AA",457,"N498AA",276,263,240,30,17,"DFW","SEA",1660,3,33,0,NA,0,NA,NA,NA,NA,NA
"4945173",1996,12,2,1,1847,0,2121,0,"AA",457,"N421AA",274,263,245,13,2,"DFW","SEA",1660,5,24,0,NA,0,NA,NA,NA,NA,NA
"4945174",1996,12,3,2,1848,0,2107,0,"AA",457,"N237AA",259,263,242,-1,3,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"4945175",1996,12,4,3,1913,0,2147,0,"AA",457,"N477AA",274,263,248,39,28,"DFW","SEA",1660,6,20,0,NA,0,NA,NA,NA,NA,NA
"4945176",1996,12,5,4,1845,0,2125,0,"AA",457,"N482AA",280,263,252,17,0,"DFW","SEA",1660,6,22,0,NA,0,NA,NA,NA,NA,NA
"4945177",1996,12,6,5,1845,0,2159,0,"AA",457,"N295AA",314,263,283,51,0,"DFW","SEA",1660,7,24,0,NA,0,NA,NA,NA,NA,NA
"4945178",1996,12,7,6,1849,0,2120,0,"AA",457,"N528AA",271,263,251,12,4,"DFW","SEA",1660,5,15,0,NA,0,NA,NA,NA,NA,NA
"4945179",1996,12,8,7,1854,0,2130,0,"AA",457,"N207AA",276,263,234,22,9,"DFW","SEA",1660,10,32,0,NA,0,NA,NA,NA,NA,NA
"4945180",1996,12,9,1,1845,0,2043,0,"AA",457,"N414AA",238,263,220,-25,0,"DFW","SEA",1660,7,11,0,NA,0,NA,NA,NA,NA,NA
"4945181",1996,12,10,2,1840,0,2102,0,"AA",457,"N228AA",262,263,243,-6,-5,"DFW","SEA",1660,5,14,0,NA,0,NA,NA,NA,NA,NA
"4945182",1996,12,11,3,1841,0,2111,0,"AA",457,"N460AA",270,263,249,3,-4,"DFW","SEA",1660,5,16,0,NA,0,NA,NA,NA,NA,NA
"4945183",1996,12,12,4,1848,0,2111,0,"AA",457,"N476AA",263,263,240,3,3,"DFW","SEA",1660,5,18,0,NA,0,NA,NA,NA,NA,NA
"4945184",1996,12,13,5,1847,0,2114,0,"AA",457,"N450AA",267,263,237,6,2,"DFW","SEA",1660,9,21,0,NA,0,NA,NA,NA,NA,NA
"4945185",1996,12,14,6,1856,0,2131,0,"AA",457,"N485AA",275,273,241,17,15,"DFW","SEA",1660,7,27,0,NA,0,NA,NA,NA,NA,NA
"4945186",1996,12,15,7,NA,0,NA,0,"AA",457,"UNKNOW",NA,NA,NA,NA,NA,"DFW","SEA",1660,0,0,1,NA,0,NA,NA,NA,NA,NA
"4945187",1996,12,16,1,1913,0,2201,0,"AA",457,"N516AA",288,273,259,47,32,"DFW","SEA",1660,4,25,0,NA,0,NA,NA,NA,NA,NA
"4945188",1996,12,17,2,1915,0,2150,0,"AA",457,"N527AA",275,273,247,36,34,"DFW","SEA",1660,3,25,0,NA,0,NA,NA,NA,NA,NA
"4945189",1996,12,18,3,1854,1841,2141,2114,"AA",457,"N259AA",287,273,261,27,13,"DFW","SEA",1660,6,20,0,NA,0,NA,NA,NA,NA,NA
"4945190",1996,12,19,4,1921,1841,2207,2114,"AA",457,"N549AA",286,273,260,53,40,"DFW","SEA",1660,8,18,0,NA,0,NA,NA,NA,NA,NA
"4945191",1996,12,20,5,1907,1841,2143,2114,"AA",457,"N563AA",276,273,242,29,26,"DFW","SEA",1660,5,29,0,NA,0,NA,NA,NA,NA,NA
"4945192",1996,12,21,6,1910,1841,2142,2114,"AA",457,"N279AA",272,273,237,28,29,"DFW","SEA",1660,7,28,0,NA,0,NA,NA,NA,NA,NA
"4945193",1996,12,22,7,1850,1841,2105,2114,"AA",457,"N524AA",255,273,230,-9,9,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
